,loss,mae,mse,mean_absolute_percentage_error,smape_loss,val_loss,val_mae,val_mse,val_mean_absolute_percentage_error,val_smape_loss
897,3.506934444885701e-05,0.004275801125913858,3.506934444885701e-05,1.0979560613632202,0.8593834042549133,7.865875522838905e-05,0.006507365498691797,7.865875522838905e-05,1.5206235647201538,1.260201334953308
898,3.126249794149771e-05,0.0041977050714194775,3.126249794149771e-05,1.0859434604644775,0.8470619320869446,0.00010628997551975772,0.0073578315787017345,0.00010628997551975772,1.6642833948135376,1.3955917358398438
899,3.164220106555149e-05,0.004247388802468777,3.164220106555149e-05,1.1111664772033691,0.8659241199493408,8.971346687758341e-05,0.006942076608538628,8.971346687758341e-05,1.77734375,1.4739147424697876
900,3.021815064130351e-05,0.004108361434191465,3.021815064130351e-05,1.065934658050537,0.8322142362594604,5.4029991588322446e-05,0.0051803383976221085,5.4029991588322446e-05,1.3595656156539917,1.073305606842041
901,3.00119754683692e-05,0.0041206576861441135,3.00119754683692e-05,1.087276577949524,0.8409882187843323,8.748669642955065e-05,0.006687448360025883,8.748669642955065e-05,1.6323325634002686,1.334364891052246
902,3.3767086279112846e-05,0.0043258629739284515,3.3767086279112846e-05,1.1002585887908936,0.8648399114608765,5.9783196775242686e-05,0.005424987990409136,5.9783196775242686e-05,1.4948792457580566,1.1442441940307617
903,2.973874688905198e-05,0.0041510057635605335,2.973874688905198e-05,1.0800844430923462,0.8448970317840576,6.059664156055078e-05,0.005206102039664984,6.059664156055078e-05,1.3196579217910767,1.0601698160171509
904,3.847588232019916e-05,0.004377652425318956,3.847588232019916e-05,1.1141934394836426,0.8761822581291199,0.00012268540740478784,0.005156832747161388,0.00012268540740478784,1.264669418334961,1.0209381580352783
905,3.990967888967134e-05,0.004419519565999508,3.990967888967134e-05,1.1002273559570312,0.870784342288971,8.401698869420215e-05,0.006915528327226639,8.401698869420215e-05,2.01780366897583,1.5646735429763794
906,3.493489566608332e-05,0.004216120578348637,3.493489566608332e-05,1.0891181230545044,0.8541491031646729,7.417783490382135e-05,0.006325444206595421,7.417783490382135e-05,1.849370002746582,1.4452109336853027
